Legendary Giveback Cheerwine The Avett Brothers,$7285,http://facebook.com/cheerwine,http://twitter.com/drinkcheerwine,https://www.youtube.com/channel/UCxEgc0ua9rI32D_CoaeF48g,http://www.cheerwine.com
Operation Refugee Child  12,$69896,https://www.facebook.com/Operationrefugeechild/,https://twitter.com/oprefugeechild,http://www.operationrefugeechild.org
Carry The Future S Baby Carriers For Refugees,$176041,http://www.facebook.com/carrythefuture,https://twitter.com/Carry_theFuture,http://www.carrythefuture.org
Not Your Typical Exchange,$29629,https://www.facebook.com/sarusprogram?fref=ts,https://twitter.com/Sarusprogram,https://www.youtube.com/channel/UCt_mBvlzCoqElxF5z7WG_jQ,http://www.sarusprogram.org
Aic Legal Fighting For Intersex Children S Rights,$7499,http://facebook.com/aiclaw,http://twitter.com/aiclegal,http://www.youtube.com/aiclegal,http://www.aiclegal.org
Word Up Community Bookshop Para Siempre,$27264,https://www.facebook.com/WordUpBooks,https://twitter.com/wordupbooks,https://www.youtube.com/wordupbooks,https://wordupbooks.wordpress.com/
Pet Divorce Court Cats Dogs,$12612,https://www.facebook.com/PetDivorceCourt/,https://twitter.com/HammadHZaidi,https://www.youtube.com/channel/UCy8QBtZ6MPQtHLdv_2iTORg,http://www.imdb.com/name/nm0952060/?ref_=fn_al_nm_1,https://www.facebook.com/PetDivorceCourt/
Permaculture Action Network Rising Appalachia Music,$16982,https://www.facebook.com/permacultureaction/,https://twitter.com/PermaAction,https://www.youtube.com/channel/UClGVZjz47wO0Ezq1UzZaV-Q,http://www.permacultureaction.org/
Planting Zen The May Sit,$54274,https://www.facebook.com/dharmarainzencenter?ref=bookmarks,http://twitter.com/DRZC_pdx,https://www.youtube.com/watch?v=l7DaYNJ3nqA,http://dharma-rain.org/
Hamro Nepal International Benefit Concert,$104582,https://www.facebook.com/events/1448682675430407/,https://twitter.com/TamuSocietyNYC,http://www.gurungs.org
Help Technocopia Relocate And Expand,$16311,https://www.facebook.com/Technocopia,https://twitter.com/technocopia,http://technocopia.org/
Camp Shiny Back To Playa 2016 Autism,$3213,https://www.facebook.com/LiberationPrisonYoga?ref=hl,https://twitter.com/PrisonYogaNY,http://liberationprisonyoga.com
Liberation Prison Yoga Community,$32091,https://www.facebook.com/pages/Wise-Fool-New-Mexico/144834638889177?fref=nf,http://wisefoolnm.org
Wise Fool S New Circus Home,$30125,https://www.facebook.com/lemonadedayportland,https://twitter.com/itslemonadeday,http://portland.lemonadeday.org/
Lemonade Day Oregon,$12735,https://www.facebook.com/tullauncastle/,https://twitter.com/tullauncastle?lang=en,https://www.youtube.com/channel/UCl0wPaFEar8Xu1bAYgoqQ4A,http://www.tullauncastle.com
Let S Help This Irish Castle Earn Its Keep  2,$12929,https://www.facebook.com/fablabsd,https://twitter.com/fablabsd,http://www.fablabsd.org/
Fab Lab Relaunch San Diego S Original Makerspace  2,$32360,https://www.facebook.com/cooplemilieu,https://twitter.com/cooplemilieu,http://www.lemilieu.ca
Coop Le Milieu Atelier D Art Communautaire Cafe,$10231,https://www.facebook.com/ChildRescue,https://twitter.com/childrescue_na,http://www.childrescueassociation.org/
Childrescue Undercover Rescue Mission Aftercare  2,$32394,https://www.facebook.com/sleeplessinseattlegiving,https://twitter.com/seattlesleeping,https://www.youtube.com/channel/UCmsUq6FM4dBwyf-nuXyj8Kw,http://www.sleeplessinseattle.org
Sleepless In Seattle 2015 Seattle Gives Back  2,$57555,https://www.facebook.com/AchillesTrackClub?fref=nf,https://www.youtube.com/user/AchillesInternatl,http://achillesinternational.org/
Achilles Kids Achilles International,$100310,https://www.facebook.com/AngelFlightWest,https://twitter.com/AngelFlightWest,https://www.youtube.com/user/angelflightwest,http://www.angelflightwest.org
Angel Flight West,$58020,https://www.facebook.com/pages/Support-Community-Rights-Mining-Resistance-Campaign/610060365790666,https://twitter.com/ENGAGE_usa,http://www.engagegrassroots.org/mining.html
Support Community Rights Mining Resistance,$11236,https://www.facebook.com/Petdompetset,https://twitter.com/Petdom15,http://www.petdom.in
Petdom Man S Best Friend Calling For Help Pets,$10096,https://www.facebook.com/CentruldeTeatruEducational,https://www.youtube.com/channel/UCVcIA66iN2K2VoIrg1M2irw,http://companiareplika.tumblr.com/
Let S Raise The Roof At Replika Educational,$8265,https://www.facebook.com/x3church,https://twitter.com/x3church
Donate Bibles,$54019,https://www.facebook.com/peaceintheparksf,https://twitter.com/Peaceintheparks,https://www.youtube.com/watch?v=dDH56NfOsvU&list=PLdOaSP14_N-axpTpF3nsxIYwkEjUMOVe2&index=5,http://www.peaceintheparksf.org
Peace In The Park Festival Sf 2015,$13255,https://www.facebook.com/mulequetu,http://mulequetu.weebly.com
Pixelhelper Foundation Kampagnenubersicht,$2256,https://www.facebook.com/pages/Washington-II-Washington,https://twitter.com/DavyRothbart,https://www.youtube.com/watch?v=dyAOYr8Y7_Y,https://www.youtube.com/watch?v=dyAOYr8Y7_Y
6th Annual Washington To Washington Hiking Trip,$17267,https://www.facebook.com/stopmassincarcerationnetwork,http://twitter.com/stopmassincnet,https://www.youtube.com/user/ENDStopandFrisk,http://riseupoctober.org
Riseupoctober Stop Police Terror,$103356,https://www.facebook.com/IraqVeteransAgainstTheWar?fref=ts,https://twitter.com/IVAW,https://www.youtube.com/user/ivaw,http://www.ivaw.org/
Drop The Mic,$20864,http://www.facebook.com/dfwkidstarter,http://www.twitter.com/dfwkidstarter,http://www.dfwkidstarter.org
Kidstarter Help Kids Realize Their Creative Dream,$20923,https://www.facebook.com/CitizensCoop/,https://twitter.com/citizenscoop,http://citizensco-op.com
Citizens Co Op Fifth Anniversary  2,$7327,https://www.facebook.com/communitiesfordevelopment/?fref=ts,https://twitter.com/CommunitiesForD,https://www.youtube.com/channel/UC6m-4ucGc80_4FMOM6ynQzg,http://communitiesfordevelopment.org/
Support A Unique Startup Initiative In Africa Innovation,$21844,https://twitter.com/WhyWeWorkHere,http://whyweworkhere.org/
Why We Work Here,$15446,https://www.facebook.com/spirit.open.equestrian.program,https://www.youtube.com/watch?v=LoHmhBUCNXQ,http://www.spiritequestrian.org
Guzgef Solar School Education,$8092,http://www.facebook.com/StopAcidAttacks,http://www.twitter.com/StopAcidAttacks,http://www.youtube.com/StopAcidAttacks,http://www.stopacidattacks.org
Home For Spirit Farm,$17165,https://www.facebook.com/satnamfoundation,https://twitter.com/yogaofservice,https://www.youtube.com/user/spiritvoyage,http://www.satnamfoundation.org
Let S Change 300 Lives Who Faced Acid Attacks,$8049,http://facebook.com/thekulaproject,http://twitter.com/thekulaproject,http://kulaproject.org
Liahona Children S Foundation Fundraiser 2015,$12515,https://www.facebook.com/gora.makerspace/,https://twitter.com/goraspace,https://www.youtube.com/channel/UCOw32uvTuFsFvRgcyOkFHUw,http://www.gora.space/
Kirtan Aid Orphans Of Rishikesh,$51882,https://www.facebook.com/CircusCultureIthaca,http://www.circusculture.org
Kula S Campaign For Family Farmers In Rwanda,$18413,https://www.facebook.com/pages/Fit-To-Recover/424603007671150,https://twitter.com/fit2recover,https://www.youtube.com/watch?v=B2Im_ww26uk,http://www.fit2recover.org/
Gora Makerspace Art,$20552,https://www.facebook.com/themarcsteinershow?fref=ts,http://twitter.com/marcsteiner,http://www.steinershow.org
Circus Culture Ithaca S Very Own Circus School,$27098,https://www.facebook.com/CSAfarmandmarket,https://twitter.com/lifeonmyfarm,http://www.edensorganicgardencenter.com/
Help Build Fit To Recover Reach High Climb Strong,$12647,https://www.facebook.com/groups/KCTHC/,https://twitter.com/TinyHouseKC,http://www.tinyhousecollective.org/
Help Build Center For Emerging Media,$37646,https://www.facebook.com/mixedremixed,https://twitter.com/mixedremixed,https://www.youtube.com/channel/UCNJXzxVW32o6p66tL9ySX2w,http://www.mixedremixed.org/
Feed The Soil Feed The Community,$10265,https://www.facebook.com/refugeecentre.sofia?fref=ts,http://www.sofia-refugeecentre.com
Tiny House Collective Kansas City,$5138,http://facebook.com/thefunkparade,https://twitter.com/funkparade,https://www.youtube.com/channel/UCFhUPFNJiQZll8cDivhYT8g,http://www.funkparade.com
